,Unnamed: 0,Unnamed: 0.1,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count,Date,compound,Month,Clean Tweet,locat,lat,long
216,157,157,1377956995865645058,"The people in Jackson, MS, are still in need of help in their water crisis! Donate at https://t.co/3U71nhLKpB, go to Givelify, or visit @LottCary. Help us treat the needs of the people as holy!",proctorconf,"Chicago, IL",0,0,1,0,2021-04-02,0.555,4,the people in jackson ms are still in need of help in their water crisis donate at go to givelify or visit lottcary help us treat the needs of the people as holy ,"Chicago, IL",41.8755616,-87.6244212
217,508,508,1372192682957803528,"Hello, the Jackson Water Crisis continues, here are some resources please spread widely https://t.co/8gbVvfcGHr",JulianThePoet,"Chicago, IL",0,2,2,0,2021-03-17,-0.4215,3,hello the jackson water crisis continues here are some resources please spread widely ,"Chicago, IL",41.8755616,-87.6244212
218,746,746,1370794795120136196,"Hey does Jackson Mississippi have water yet? Oh. You know they have a water crisis too, right?",ChicagoKennedy,"Chicago, IL",0,0,21,0,2021-03-13,-0.6662,3,hey does jackson mississippi have water yet oh you know they have a water crisis too right ,"Chicago, IL",41.8755616,-87.6244212
219,786,786,1370721629127446529,"‘You Can’t Bathe. You Can’t Wash.’ Water Crisis Hobbles Jackson, Miss., for Weeks https://t.co/pl37xjylaz",rickweinmeyer,"Chicago, IL",0,0,2,0,2021-03-13,-0.6908,3, you can t bathe you can t wash water crisis hobbles jackson miss for weeks ,"Chicago, IL",41.8755616,-87.6244212
220,797,797,1370646432873652225,"‘You Can’t Bathe. You Can’t Wash.’ Water Crisis Hobbles Jackson, Miss., for Weeks https://t.co/VvFMRLeoBi BY ELLEN ANN FENTRESS AND RICHARD FAUSSET",AngelOcampoVA,"Chicago, IL",0,0,0,0,2021-03-13,-0.6908,3, you can t bathe you can t wash water crisis hobbles jackson miss for weeks by ellen ann fentress and richard fausset,"Chicago, IL",41.8755616,-87.6244212
221,871,871,1370088540965646341,How do you have time to bully already marginalized youth when there’s a water crisis crippling Jackson? https://t.co/16ySy917R8,AnnieCostabile,"Chicago, IL",1,0,2,0,2021-03-11,-0.8074,3,how do you have time to bully already marginalized youth when there s a water crisis crippling jackson ,"Chicago, IL",41.8755616,-87.6244212
222,1272,1272,1368275328225918978,"Truth came to breakfast in Jackson, Mississippi. Gov. Tate read green eggs &amp; ham to his fellow Mississippians. Racist tropes fix nothing. Nor does racist thinking. Jackson, Mississippi has a water crisis because our state legislature has a race problem

https://t.co/61aXIO2u7v",momobrewer,"Chicago, IL",0,1,1,0,2021-03-06,-0.9031,3,truth came to breakfast in jackson mississippi gov tate read green eggs amp ham to his fellow mississippians racist tropes fix nothing nor does racist thinking jackson mississippi has a water crisis because our state legislature has a race problem ,"Chicago, IL",41.8755616,-87.6244212
223,1429,1429,1367581082355458055,"Assistance with Water Crisis in Jackson, MS https://t.co/7Yoknb40BG",dagherisms,"Chicago, IL",1,1,0,0,2021-03-04,-0.6249,3,assistance with water crisis in jackson ms ,"Chicago, IL",41.8755616,-87.6244212
224,1431,1431,1367579744678592514,"THREAD: For almost three weeks, Jackson MS has been in a water crisis. 

Almost 200,000 people with water that’s not safe to drink — and many without water at all. 

@MorganRadford breaks it all down here 👇 https://t.co/F6Y0za72nJ",AFrancoTX,"Chicago, IL",0,5,10,0,2021-03-04,-0.7584,3,thread for almost three weeks jackson ms has been in a water crisis almost   people with water that s not safe to drink and many without water at all morganradford breaks it all down here ,"Chicago, IL",41.8755616,-87.6244212
225,1776,1776,1366981675477987329,"Jackson, Miss., water crisis continues, two weeks after storm https://t.co/jsUZdkTbJm",360mediaX,"Chicago, IL",0,0,0,0,2021-03-03,-0.6908,3,jackson miss water crisis continues two weeks after storm ,"Chicago, IL",41.8755616,-87.6244212
226,1826,1826,1366899523449212930,"Here's what you need to know about the water crisis in Jackson, Mississippi https://t.co/XQtpESYLSz",GrantSwanson88,"Chicago, IL",0,1,2,0,2021-03-02,-0.6249,3,here s what you need to know about the water crisis in jackson mississippi ,"Chicago, IL",41.8755616,-87.6244212
227,2022,2022,1366114542082752512,"Water crisis Day 10: City of Jackson announces new main breaks, water distribution Friday https://t.co/zkA72qKJbG via @clarionledger",SISTRchi,"Chicago, IL",0,1,0,0,2021-02-28,-0.6249,2,water crisis day  city of jackson announces new main breaks water distribution friday via clarionledger,"Chicago, IL",41.8755616,-87.6244212
228,234,234,1369672143244570625,"Residents of the Concordia Place Apartments took the Rev. Jesse Jackson and members of his Rainbow PUSH Coalition on a tour of the complex, pointing to concerns of mold and water issues among other problems. https://t.co/oPDzxt0YSf",Suntimes,"Chicago, IL",0,1,5,0,2021-03-10,-0.4019,3,residents of the concordia place apartments took the rev jesse jackson and members of his rainbow push coalition on a tour of the complex pointing to concerns of mold and water issues among other problems ,"Chicago, IL",41.8755616,-87.6244212
229,87,87,1370972392139452418,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/EDZTJ8fwNB",EdwardARowe1,"Chicago, IL",0,0,0,0,2021-03-14,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage nbc news ,"Chicago, IL",41.8755616,-87.6244212
230,224,224,1373734513457647623,"Sunday MARATHON: @onetoughnerd Filibuster Smillbuster, VP Harris Protecting Cops, Mississippi Water Crisis UPDATE with #MelissaMays @FlintGate https://t.co/33URDZHeNA @JordanChariton @JennElizabethJ @StatusCoup #FlintWaterCrisis",dcfairbank,"Chicago, IL",1,1,2,0,2021-03-21,-0.6249,3,sunday marathon onetoughnerd filibuster smillbuster vp harris protecting cops mississippi water crisis update with melissamays flintgate jordanchariton jennelizabethj statuscoup flintwatercrisis,"Chicago, IL",41.8755616,-87.6244212
231,454,454,1370538287014813699,"Support the Fresh Water Project, a multi-church social justice initiative to address the Mississippi Water Crisis. #ServeWell https://t.co/QvJ35yW55K",drrichardglass,"Chicago, IL",0,1,2,0,2021-03-13,0.5106,3,support the fresh water project a multi church social justice initiative to address the mississippi water crisis servewell ,"Chicago, IL",41.8755616,-87.6244212
232,1260,1260,1367171699804934148,"Two Weeks After Winter Storm, Water Crisis Continues in Mississippi https://t.co/Zh904tSZwy https://t.co/03lAcvWANh",nbcchicago,"Chicago, IL",0,2,0,0,2021-03-03,-0.6249,3,two weeks after winter storm water crisis continues in mississippi ,"Chicago, IL",41.8755616,-87.6244212
233,1551,1551,1366540141024579585,Mississippi faces water crisis after brutal winter storm https://t.co/cvgQ8J5wSN,360mediaX,"Chicago, IL",0,0,0,0,2021-03-02,-0.8481,3,mississippi faces water crisis after brutal winter storm ,"Chicago, IL",41.8755616,-87.6244212
234,1594,1594,1366155608995598344,Important thread about the water crisis happening in Mississippi. ⬇️ https://t.co/InfMZerMgM,shazzer42000,"Chicago, IL",0,0,0,0,2021-02-28,-0.5106,2,important thread about the water crisis happening in mississippi ,"Chicago, IL",41.8755616,-87.6244212
235,49,49,1367836143958560771,Also special thank you to the people who contributed to donations! We raised $100 towards potable water for Jackson residents! #JacksonWaterCrisis,LifestyleKris,"Jackson, MS",1,0,0,0,2021-03-05,0.6988,3,also special thank you to the people who contributed to donations we raised  towards potable water for jackson residents jacksonwatercrisis,"Jackson, MS",32.2990384,-90.1847691
236,82,82,1367167064427925509,"Moss Point Drop Off Location for water: 4600 Payne St, Moss Point MS 39563 #JacksonWaterCrisis https://t.co/ZIbrGEhOfa",LifestyleKris,"Jackson, MS",1,1,0,0,2021-03-03,-0.2732,3,moss point drop off location for water  payne st moss point ms  jacksonwatercrisis ,"Jackson, MS",32.2990384,-90.1847691
237,85,85,1367142392290246656,Passed a Uhaul rental pickup towing several tanks of water on the way to work this morning because @tatereeves would rather create new problems than solve old ones. #JacksonWaterCrisis,geoffdua,"Jackson, MS",0,1,1,0,2021-03-03,0.0516,3,passed a uhaul rental pickup towing several tanks of water on the way to work this morning because tatereeves would rather create new problems than solve old ones jacksonwatercrisis,"Jackson, MS",32.2990384,-90.1847691
238,95,95,1366993316756258819,One thing about the #JacksonWaterCrisis is poor Byram fought not be incorporated for years for this very reason. Now their water service sucks too.,dogsmycopilot,"Jackson, MS",0,0,0,0,2021-03-03,-0.7845,3,one thing about the jacksonwatercrisis is poor byram fought not be incorporated for years for this very reason now their water service sucks too ,"Jackson, MS",32.2990384,-90.1847691
239,115,115,1366824521811034121,The ease of my commute between worlds says a lot about spending and meaningful care #JacksonWaterCrisis https://t.co/QEBHAQua5C,geoffdua,"Jackson, MS",0,1,1,0,2021-03-02,0.7906,3,the ease of my commute between worlds says a lot about spending and meaningful care jacksonwatercrisis ,"Jackson, MS",32.2990384,-90.1847691
240,143,143,1366166087977558017,@cindyhydesmith @RogerWicker @RepMichaelGuest The City of Jackson water problems resemble that of a third-world country. The federal government has to step in. Please cooperate with Democrats to address this issue. #JacksonWaterCrisis,MarkHutch1965,"Jackson, MS",0,0,0,0,2021-02-28,-0.1027,2, cindyhydesmith rogerwicker repmichaelguest the city of jackson water problems resemble that of a third world country the federal government has to step in please cooperate with democrats to address this issue jacksonwatercrisis,"Jackson, MS",32.2990384,-90.1847691
241,4,4,1380586205738323976,#WeDeclare #JxnNeedsWater #SouthernPeoplePower https://t.co/zRTau50nfM,CalanKD,"Jackson, MS",0,3,3,0,2021-04-09,0.0,4, wedeclare jxnneedswater southernpeoplepower ,"Jackson, MS",32.2990384,-90.1847691
242,9,9,1372323242938097667,"Mom joked when we wld watch  @ErinBrockovich speak or the movie that the I reminded her of that kind of person. 
The kind who would distract someone with her titties for the ppl was what she meant😎.
I didn't think I wld end up fighting for water access tho😒
#JxnNeedsWater still",smartstatistic,"Jackson, MS",1,5,33,0,2021-03-17,0.6124,3,mom joked when we wld watch erinbrockovich speak or the movie that the i reminded her of that kind of person the kind who would distract someone with her titties for the ppl was what she meant i didn t think i wld end up fighting for water access tho jxnneedswater still,"Jackson, MS",32.2990384,-90.1847691
243,10,10,1372270319336050697,HALLELUJAH! I’m still waiting for a call to my house telling me it is lifted before flushing the lines but this is exciting news! #JxnNeedsWater https://t.co/4oB7tcwCVo,FBrownWilliams,"Jackson, MS",1,3,11,0,2021-03-17,0.8294,3,hallelujah i m still waiting for a call to my house telling me it is lifted before flushing the lines but this is exciting news jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
244,14,14,1371848686842605570,"As a reminder, the majority of Jackson, Mississippi remains under a boil water notice, meaning our water is not safe to drink. 
#JxnNeedsWater https://t.co/EcHsrSTcVp",FBrownWilliams,"Jackson, MS",5,52,78,2,2021-03-16,-0.3412,3,as a reminder the majority of jackson mississippi remains under a boil water notice meaning our water is not safe to drink jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
245,17,17,1370860074336407552,"Despite reports of #Jackson having water again we don't have water we can drink coming out of our facets and many still have no water at all including my house. 
 
@FundMSabortions was out dispensing water and bags of food today. 
#JxnNeedsWater
#MSWaterCrisis https://t.co/xDb3KDNlbe",smartstatistic,"Jackson, MS",0,63,78,5,2021-03-13,-0.296,3,despite reports of jackson having water again we don t have water we can drink coming out of our facets and many still have no water at all including my house fundmsabortions was out dispensing water and bags of food today jxnneedswater mswatercrisis ,"Jackson, MS",32.2990384,-90.1847691
246,20,20,1370504511203250181,Petty Waters Run Deep - Token Talk Podcast discusses the #JxnNeedsWater crisis via Zoom 💻 https://t.co/ihw4ZIkKBx via @YouTube,TokenTalkTweets,"Jackson, MS",0,0,2,0,2021-03-12,-0.7096,3,petty waters run deep token talk podcast discusses the jxnneedswater crisis via zoom via youtube,"Jackson, MS",32.2990384,-90.1847691
247,21,21,1370492658095906822,"No kids, but even as an adult little things take much more time an effort — like brushing your teeth when you can’t use the water from your sink. Cannot imagine parenting a young child in this. 
#JxnNeedsWater https://t.co/0m72jTKs9J",FBrownWilliams,"Jackson, MS",2,1,6,1,2021-03-12,0.3919,3,no kids but even as an adult little things take much more time an effort like brushing your teeth when you can t use the water from your sink cannot imagine parenting a young child in this jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
248,24,24,1370032175438004225,The Governor is about to hold a signing ceremony with legislators for a bill that is a baseless attack on women and girl student-athletes who are transgender. Meanwhile #JxnNeedsWater #LetKidsPlay,FBrownWilliams,"Jackson, MS",6,26,60,4,2021-03-11,-0.4767,3,the governor is about to hold a signing ceremony with legislators for a bill that is a baseless attack on women and girl student athletes who are transgender meanwhile jxnneedswater letkidsplay,"Jackson, MS",32.2990384,-90.1847691
249,25,25,1369798432030924803,"THIS, THIS, THIS #JxnNeedsWater https://t.co/NsXmzKj8u6",FBrownWilliams,"Jackson, MS",1,4,5,0,2021-03-10,0.0,3,this this this jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
250,26,26,1369791854284333061,Very glad to see some of our South Jackson folks have their boil water notice lifted and we'll be waiting because ALLLLLL of #JxnNeedsWater,FBrownWilliams,"Jackson, MS",0,1,8,0,2021-03-10,0.5095,3,very glad to see some of our south jackson folks have their boil water notice lifted and we ll be waiting because allllll of jxnneedswater,"Jackson, MS",32.2990384,-90.1847691
251,27,27,1369702204232396801,Jackson doesn't have safe water. #JxnNeedsWater https://t.co/lpoqlWrG0W,FBrownWilliams,"Jackson, MS",0,7,7,0,2021-03-10,-0.3412,3,jackson doesn t have safe water jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
252,28,28,1369702026335170563,Jackson doesn't have safe water. We remain under a boil water notice. Read more here.  #JxnNeedsWater https://t.co/kaT27fxCj8,FBrownWilliams,"Jackson, MS",0,0,1,0,2021-03-10,-0.3412,3,jackson doesn t have safe water we remain under a boil water notice read more here jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
253,38,38,1368564672174174213,"For those in the back, 🗣 Jackson still needs MF water! #JxnNeedsWater 
https://t.co/jEC4iXJ9XZ https://t.co/436bgqbpQ4",bfeldman89,"Jackson, MS",0,5,5,0,2021-03-07,0.0,3,for those in the back jackson still needs mf water jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
254,42,42,1368265688985595909,"Jackson, MS doesn't have safe water. This is why. #JxnNeedsWater https://t.co/X9wMxUiP9f",FBrownWilliams,"Jackson, MS",0,46,96,0,2021-03-06,-0.3412,3,jackson ms doesn t have safe water this is why jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
255,51,51,1368204113557721089,"Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/Kmh4O0v55K",FBrownWilliams,"Jackson, MS",2,10,37,1,2021-03-06,-0.3412,3,jackson ms doesn t have safe water jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
256,52,52,1368204035757645824,"Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/spGwfZvp8Y",FBrownWilliams,"Jackson, MS",0,3,5,0,2021-03-06,-0.3412,3,jackson ms doesn t have safe water jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
257,53,53,1368203300752011266,"From yesterday. This is good news. 
Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/lgwpIzKQvt",FBrownWilliams,"Jackson, MS",0,4,13,0,2021-03-06,0.1265,3,from yesterday this is good news jackson ms doesn t have safe water jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
258,57,57,1368023155369992192,"Jackson team getting water out to the community.
Including dropping off at the Boys and Girls Club. 
Tuscaloosa team reloading. 
#JxnNeedsWater 
Donate to @FundMSabortions
https://t.co/z46utQ6TmM 
Or the group effort below https://t.co/NM2wG7AdY9",smartstatistic,"Jackson, MS",1,43,64,1,2021-03-06,0.0,3,jackson team getting water out to the community including dropping off at the boys and girls club tuscaloosa team reloading jxnneedswater donate to fundmsabortions or the group effort below ,"Jackson, MS",32.2990384,-90.1847691
259,59,59,1367963729279787009,This. #JxnNeedsWater https://t.co/yfb03VbTo9,FBrownWilliams,"Jackson, MS",0,0,5,0,2021-03-05,0.0,3,this jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
260,66,66,1367651908886880258,Wherein Mississippi's Gov. Tate Reeves is clear he would rather stick it to the City of Jackson and the residents die -- because water is literally necessary for life -- than ensure we have access to safe water. #JxnNeedsWater https://t.co/V5mFNkH6HO,FBrownWilliams,"Jackson, MS",5,15,25,1,2021-03-05,0.4939,3,wherein mississippi s gov tate reeves is clear he would rather stick it to the city of jackson and the residents die because water is literally necessary for life than ensure we have access to safe water jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
261,71,71,1367510323834597377,"Keeping an eye on federal SB 209 that provides assistance to rural water, wastewater, and waste disposal systems affected by the COVID-19 pandemic, and for other purposes considering what we’ve seen happen across with systems in the South in the past weeks. #JxnNeedsWater",CalanKD,"Jackson, MS",0,0,2,0,2021-03-04,-0.5267,3,keeping an eye on federal sb  that provides assistance to rural water wastewater and waste disposal systems affected by the covid  pandemic and for other purposes considering what we ve seen happen across with systems in the south in the past weeks jxnneedswater,"Jackson, MS",32.2990384,-90.1847691
262,72,72,1367486397964316680,#JXNNEEDSWATER,djyoungvenom,"Jackson, MS",0,13,6,0,2021-03-04,0.0,3, jxnneedswater,"Jackson, MS",32.2990384,-90.1847691
263,73,73,1367473654477520916,@inMOMniac @jeneps #JxnNeedsWater #WaterCrisisInDaSipp,smartstatistic,"Jackson, MS",0,0,0,0,2021-03-04,0.0,3, inmomniac jeneps jxnneedswater watercrisisindasipp,"Jackson, MS",32.2990384,-90.1847691
264,74,74,1367471541131313152,I will be sharing water distribution info as much as I can today and updates about restoration of services. Last I heard yesterday is the city was working to clean the clogged filters causing the drop in pressure. The crisis continues #JxnNeedsWater https://t.co/qjugZiUedG,jxncat,"Jackson, MS",1,1,9,0,2021-03-04,-0.4404,3,i will be sharing water distribution info as much as i can today and updates about restoration of services last i heard yesterday is the city was working to clean the clogged filters causing the drop in pressure the crisis continues jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
265,79,79,1367308882176057344,Mississippi is making national news tonight. The Governor was on Fox News earlier discussing lifting covid restrictions. Mayor Lumumba was just on MSNBC talking about water...or the lack of it. #JxnNeedsWater,MeganWestWAPT,"Jackson, MS",5,13,46,5,2021-03-04,-0.3182,3,mississippi is making national news tonight the governor was on fox news earlier discussing lifting covid restrictions mayor lumumba was just on msnbc talking about water or the lack of it jxnneedswater,"Jackson, MS",32.2990384,-90.1847691
266,80,80,1367305020820123648,"Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/CHpNWJoUJE",FBrownWilliams,"Jackson, MS",0,27,28,1,2021-03-04,-0.3412,3,jackson ms doesn t have safe water jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
267,84,84,1367240610227376131,"Toilets stopped flushing again, anyone else having major pressure issues?#JxnNeedsWater",_salamrida,"Jackson, MS",1,0,1,0,2021-03-03,-0.5256,3,toilets stopped flushing again anyone else having major pressure issues jxnneedswater,"Jackson, MS",32.2990384,-90.1847691
268,88,88,1367167790625488896,"Wear a mask, get vaccinated, and don’t forget Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/ccDuZ44GnG",FBrownWilliams,"Jackson, MS",0,1,11,0,2021-03-03,-0.5116,3,wear a mask get vaccinated and don t forget jackson ms doesn t have safe water jxnneedswater ,"Jackson, MS",32.2990384,-90.1847691
269,91,91,1367119689558724613,"Jackson, MS doesn't have safe water. #JxnNeedsWater #WearAMask https://t.co/KbR5SaER9Y",FBrownWilliams,"Jackson, MS",0,4,19,1,2021-03-03,-0.3412,3,jackson ms doesn t have safe water jxnneedswater wearamask ,"Jackson, MS",32.2990384,-90.1847691
