,Unnamed: 0,Unnamed: 0.1,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count,Clean Tweet
3070,106,106,2021-03-14 02:28:01+00:00,1370924649043873796,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/bPtgk4RGwd via @nbcnews",KathysBeauties,"Florida, USA",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3071,107,107,2021-03-14 02:26:26+00:00,1370924252107468800,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/glynGBoOYz",NeoDonatello,Heart of the Empire,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3072,108,108,2021-03-14 02:24:53+00:00,1370923861848379394,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/zEvz0kEbLr via @nbcnews",truetoyoursoul,,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3073,109,109,2021-03-14 02:23:53+00:00,1370923609720520705,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/v6LEhwGxJW via @nbcnews",GinaLawriw,,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3076,112,112,2021-03-14 02:20:29+00:00,1370922753369415681,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/uH1kVjeVVs",mccormick1942,"North Las Vegas, NV",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage nbc news 
3077,113,113,2021-03-14 02:19:52+00:00,1370922599161589760,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/4QVbOYtHrw via @nbcnews",kkmbol2,,0,1,1,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3078,114,114,2021-03-14 02:19:39+00:00,1370922541498392576,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/wECIPP4yQl via @nbcnews",AnthonyJoyner44,United States,0,2,2,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3079,115,115,2021-03-14 02:18:51+00:00,1370922339941060613,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/pC3h33Uv1E",tvsteve,"Los Angeles, CA",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3080,116,116,2021-03-14 02:15:06+00:00,1370921398668038145,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/qVkS3vlOag via @nbcnews",yhjones,North Carolina,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3081,117,117,2021-03-14 02:14:30+00:00,1370921247916355586,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/ik9u0qQLY3",kwillsmom,Over the river thru the woods,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage nbc news 
3082,118,118,2021-03-14 02:14:15+00:00,1370921182837444611,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/rJFl0ZcgIr",Y_Mukai,日本 関東地方,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3085,121,121,2021-03-14 02:13:01+00:00,1370920875071959040,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/pcHjfCFM28",lindaworkerbee,"California, USA",0,2,2,0,a month without water in jackson mississippi struggling residents fear next outage nbc news 
3086,122,122,2021-03-14 02:12:55+00:00,1370920848459243522,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/HG8cWUm24A",gmoney12253154,L. A.  Ca.,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage nbc news 
3087,123,123,2021-03-14 02:12:14+00:00,1370920675670593541,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/3uIoFIB0BE",2planetdwellers,,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3088,124,124,2021-03-14 02:11:59+00:00,1370920615704727556,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/TwROOsU9BH",TheBlackExec,"Beverly Hills, CA",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage nbc news 
3089,125,125,2021-03-14 02:11:52+00:00,1370920585417621504,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/tzqNwXgwmd",katalin_pota,NY,0,10,11,0,a month without water in jackson mississippi struggling residents fear next outage nbc news 
3090,126,126,2021-03-14 02:11:46+00:00,1370920558511190016,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/FUJsmM0Aez",DrBibiNeumann1,"Saint Anthony Village, MN",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage nbc news 
3091,127,127,2021-03-14 02:11:22+00:00,1370920459227774978,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/aSw1mWultx",hrumpole,"Pennsylvania, USA",0,1,1,0,a month without water in jackson mississippi struggling residents fear next outage 
3092,128,128,2021-03-14 01:55:59+00:00,1370916585746149378,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/Qn7CTeynLB via @nbcnews",BlackTzedek,,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3093,129,129,2021-03-14 01:46:16+00:00,1370914141767098370,"A month without water: In Jackson, Mississippi, struggling residents fear next outage. https://t.co/fVm4FQI5L7 https://t.co/VA3gYkqXIT",SpauldingMilton,"O'Fallon, IL",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3094,130,130,2021-03-14 01:40:28+00:00,1370912684149932033,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/YuwarSZnAi",piyushmittal,"California, USA",1,9,9,0,a month without water in jackson mississippi struggling residents fear next outage 
3095,131,131,2021-03-14 00:42:05+00:00,1370897988999077888,"A month without water: In Jackson, Mississippi, struggling residents fear next outage.  https://t.co/ykoeXb02dG",gauthiermunta,"New Orleans, LA",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3097,133,133,2021-03-14 00:26:00+00:00,1370893943399849988,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/4vtGWEiPta via @nbcnews",Melikeu,"Spokane, Washington",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3098,134,134,2021-03-14 00:19:42+00:00,1370892358833864705,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/5WBMcfQwHn via @nbcnews",AlexandroGiraud,"Houston, TX",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3099,135,135,2021-03-14 00:17:06+00:00,1370891701590630408,"A month without water: In Jackson, Mississippi, struggling residents fear next outage. https://t.co/VrVawu7hiD",MSNBC,,49,377,521,41,a month without water in jackson mississippi struggling residents fear next outage 
3101,137,137,2021-03-13 23:52:48+00:00,1370885585750085632,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/pXuWYiEHrR",whatifisaidit,Once Was America,3,7,2,1,a month without water in jackson mississippi struggling residents fear next outage 
3103,139,139,2021-03-13 22:47:24+00:00,1370869127666012160,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/7i0HNpJKQ6 via @nbcnews",marion_daniels,,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3105,141,141,2021-03-13 22:36:15+00:00,1370866324805718017,"A month without water: In Jackson, #Mississippi, struggling residents fear next outage  https://t.co/273IzYcdVk via @nbcnews",Nesting4Awhile,USA,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3106,142,142,2021-03-13 22:31:32+00:00,1370865136559288321,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/ExOLaES0ef",s4IjAvRjaAa3CVY,愛知 名古屋市 守山区,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3109,145,145,2021-03-13 21:56:46+00:00,1370856384653299715,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/D12wpQs0Sh via @nbcnews",RonaldAElkins3,,1,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3110,146,146,2021-03-13 21:39:34+00:00,1370852060011364352,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/s12EG11NZl",RobN63619631,,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage nbc news 
3111,147,147,2021-03-13 21:35:04+00:00,1370850924118355971,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/xqvsEhP2Mq",IndivCincy,ZAROZona Autónomo del Rio Ohio,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3112,148,148,2021-03-13 21:26:06+00:00,1370848667142356994,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/ZytMBtFMjJ",Lolohinojosa76,I don’t trust people ,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage nbc news 
3115,151,151,2021-03-13 20:36:20+00:00,1370836143462309891,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/54G2P1Ba04",RobbiBJenkins1,Lawrence Kansas,0,1,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3117,153,153,2021-03-13 20:21:31+00:00,1370832415049064449,"NBC News: A month without water: In Jackson, Mississippi, struggling residents fear next outage.
https://t.co/HGun87NXeR

via @GoogleNews",DONNAMACKEY2,,0,0,0,0,nbc news a month without water in jackson mississippi struggling residents fear next outage via googlenews
3118,154,154,2021-03-13 20:21:10+00:00,1370832329023848452,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/YuBEvqLija",michell09943060,"Indianapolis, IN",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3120,156,156,2021-03-13 19:45:09+00:00,1370823264747012108,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/9rJRHISL92",thejossgroup,United States,0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage 
3121,157,157,2021-03-13 19:41:49+00:00,1370822423516418050,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/poJW8Ky3Vk via @nbcnews",RobertMouton4,"Georgia, USA",0,0,0,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
3124,160,160,2021-03-13 19:36:56+00:00,1370821196888088579,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/StwpGQav5D via @nbcnews",Lilobri,Colorado,0,2,1,0,a month without water in jackson mississippi struggling residents fear next outage via nbcnews
